id_departamento;id_cargo;id_loja;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
10;1;49;87240;730719;Lucas Gabriel;Pastor;27/11/1973;F;362.140.859-24;9630.62;03/10/2019;
1;8;35;579324;716673;Maria Clara;Porto;27/09/1990;F;853.092.147-04;9109.06;21/02/2022;
2;4;9;25602;332514;Benjamim;Leão;09/01/1990;M;620.341.975-34;2309.88;09/11/2021;
2;8;58;618437;642350;Luiza;Ferreira;14/12/1991;F;743.125.069-06;5524.83;16/02/2015;
3;5;14;972148;598429;Zoe;Leão;02/08/1975;M;653.197.428-19;3479.82;27/06/2022;
5;3;36;619043;863619;Ana Luiza;da Cunha;03/11/1984;M;987.234.501-50;13957.01;27/04/2024;
2;5;11;26247;383243;Caio;da Mota;20/06/1993;M;398.064.517-75;12779.81;23/01/2019;
8;8;38;641934;766504;Rael;Gomes;13/12/1997;M;542.390.781-05;4729.84;02/12/2023;
7;6;23;9259;186114;José;da Paz;05/01/1971;F;193.276.584-00;2643.17;04/02/2016;
4;4;38;598063;682054;Ana;Albuquerque;15/03/1985;M;348.590.762-65;10046.69;20/09/2015;
10;5;47;566952;883858;Cauê;Macedo;23/05/1987;F;789.145.206-76;10573.61;31/01/2017;
9;8;23;718180;438399;Maria Clara;Souza;30/07/1965;F;256.349.817-19;18087.99;14/08/2015;
2;8;12;403983;925857;Isaque;Vargas;25/02/1974;M;264.187.935-28;2271.86;19/11/2023;
6;7;52;50326;833905;Nicole;Cassiano;31/01/1997;M;681.205.793-21;11208.91;10/03/2016;
1;5;65;364461;421715;Ian;Pimenta;12/10/1992;M;098.734.165-01;9403.51;04/11/2017;
7;6;59;812825;57652;Heloísa;Mendes;14/08/1969;F;428.607.159-67;17419.92;26/02/2023;
10;3;3;445917;165972;Sofia;Silva;30/07/2000;F;097.183.256-03;6931.8;19/07/2016;
9;2;31;555507;65443;Dante;Duarte;23/04/1962;M;597.128.403-79;6460.1;14/08/2021;
4;9;45;936380;298473;Maria Clara;Almeida;07/09/1970;M;148.792.635-91;15098.77;17/07/2021;
5;1;32;997059;855388;Mariah;Sales;31/01/2004;F;712.095.436-99;11205.36;14/07/2016;
2;4;50;505396;216577;Gustavo Henrique;Sales;24/03/1981;M;470.926.381-78;3792.53;15/06/2023;
3;7;29;129503;57918;Pedro Lucas;Fernandes;14/05/1997;M;540.132.967-99;6213.15;21/09/2015;
9;5;66;85214;539396;Letícia;Azevedo;27/04/1987;F;306.471.582-80;2241.89;22/08/2023;
6;9;4;430886;426182;Vitor Gabriel;Aparecida;01/03/1982;M;710.246.983-78;13673.28;10/06/2022;
1;3;11;554685;577026;Kaique;Castro;12/11/1964;M;637.950.124-06;9163.9;19/11/2020;
1;8;3;954041;892302;Nathan;Pastor;10/09/1960;F;825.730.461-17;12312.54;27/09/2017;
3;8;34;331392;398637;Beatriz;Dias;24/07/1983;M;206.175.348-53;6559.46;16/06/2015;
3;5;44;465387;849582;Lorenzo;Brito;21/05/1995;F;067.295.483-47;7372.62;14/03/2024;
1;1;22;402758;653450;Dante;Castro;03/08/1974;F;574.329.816-55;9269.53;22/10/2020;
9;3;58;731907;347727;Sophie;Vargas;30/09/2006;F;279.058.163-03;11391.06;18/07/2024;
8;1;7;924280;319700;Zoe;Sampaio;24/03/1965;M;042.569.317-16;10912.3;04/10/2016;
3;2;22;71874;98590;Eloá;Brito;11/03/1996;M;567.943.028-29;4144.17;09/10/2019;
2;7;9;975188;398748;Carolina;Barros;26/11/1990;F;340.678.152-71;10403.64;06/12/2019;
6;3;39;441567;289726;Antônio;Caldeira;11/07/1985;M;285.390.647-74;13067.73;28/05/2024;15/06/2024
2;3;11;488769;598774;Brayan;Porto;01/02/1969;F;634.195.870-66;19513.03;21/08/2023;
6;9;19;926591;696382;Noah;Teixeira;11/02/2004;M;765.024.918-20;15200.7;13/03/2018;
3;1;57;876315;963915;Theodoro;Camargo;26/12/2002;M;069.835.427-38;3715.73;05/08/2015;
4;9;17;930735;461558;Lavínia;Castro;20/06/1992;F;439.815.672-00;14692.65;20/01/2022;
2;3;17;935409;48989;Enzo Gabriel;Cardoso;25/05/1962;M;417.968.320-22;9768.69;26/11/2017;
9;3;51;754874;987688;Sabrina;Barros;26/08/1986;F;937.205.684-74;3569.0;28/08/2023;
4;2;55;553119;934901;Francisco;Pacheco;09/10/2004;F;437.968.521-73;14251.86;26/05/2018;
6;5;32;960616;549712;Luiz Felipe;Câmara;01/12/1960;M;901.873.524-88;6067.68;15/09/2022;
6;5;3;65885;125410;Luiz Gustavo;Nunes;26/04/1975;M;649.583.170-66;11620.99;11/03/2019;
2;3;8;951385;571912;Asafe;Barbosa;02/09/1991;F;723.159.846-37;2526.89;03/10/2017;
1;2;27;920872;860319;Beatriz;Cardoso;03/08/1963;M;329.106.548-42;5545.85;20/09/2020;
5;6;47;325028;251591;Stephany;da Paz;04/03/1990;M;809.213.675-03;18227.66;01/02/2021;19/06/2024
3;6;1;892275;273757;Leandro;Carvalho;16/01/1974;F;132.670.459-16;13312.32;03/01/2024;
7;2;66;928059;728149;Marcelo;Vargas;15/11/1960;F;814.302.956-51;18693.61;06/02/2017;
6;2;24;444610;491182;Ana Liz;Cirino;18/02/1983;F;365.178.402-90;17626.43;07/09/2018;
5;2;63;931871;881093;Ana Júlia;da Mota;17/04/2001;M;123.986.045-51;13497.28;27/03/2018;
7;3;45;330587;639631;Isis;Cirino;31/10/1970;F;074.895.132-60;4328.34;28/10/2016;
7;6;48;573693;300273;Raul;Leão;20/01/2004;F;754.280.361-17;15948.99;12/04/2015;
3;2;60;739517;730372;Henry;Freitas;11/08/1963;F;243.086.751-62;15608.53;06/12/2023;
5;5;5;639138;710991;Bella;Vargas;15/09/1981;F;153.476.920-06;11709.75;23/03/2016;
3;5;31;434433;782771;Ana Clara;Silveira;19/04/1968;M;317.862.054-08;13389.07;04/04/2022;
7;9;2;763440;783626;Maria Cecília;Aragão;06/10/2001;M;518.972.364-09;9979.07;30/06/2021;
2;2;5;654730;126427;Davi Lucas;Costela;28/01/1999;F;197.804.263-96;15143.65;19/08/2020;
2;9;28;147596;171368;Bruno;Araújo;01/09/1965;M;012.469.785-20;2744.13;25/02/2015;01/06/2017
4;4;15;480884;184946;Kamilly;Rezende;28/12/1982;M;095.137.468-01;6266.41;01/11/2015;
6;6;18;398951;55259;Henry Gabriel;Almeida;30/03/1994;F;429.837.650-83;11497.68;20/03/2017;
4;9;14;477863;53923;Alícia;Cavalcanti;28/10/1980;M;901.524.387-50;4303.62;22/03/2024;
7;8;36;290069;832328;Davi;Câmara;21/08/1990;F;390.418.762-78;4558.41;22/11/2021;
10;6;63;110454;764457;Emanuelly;Leão;22/04/1986;F;936.015.728-77;16440.01;05/07/2022;
9;3;8;332005;479622;Marcelo;Garcia;16/10/1972;M;061.975.328-59;8553.51;06/01/2015;
1;7;20;629616;714746;Rebeca;Moreira;21/11/1979;F;145.269.083-98;10708.44;17/04/2023;
3;1;27;328225;692457;Thiago;Casa Grande;10/03/1989;M;386.290.745-74;18497.91;27/08/2018;
4;3;12;237219;418133;Vitória;Ferreira;29/03/1985;F;239.516.048-24;12078.35;16/02/2019;
10;1;11;265795;439231;Valentina;Barros;14/06/2004;M;610.895.273-30;3104.89;25/02/2018;
6;7;1;571018;264145;Brayan;Gomes;09/05/1978;M;159.428.073-88;15716.53;06/06/2015;
6;1;42;164353;807695;Brenda;Vieira;23/11/1994;F;425.106.387-26;10830.51;07/03/2021;
9;6;16;178117;979843;Esther;da Cunha;19/06/2006;M;342.781.560-90;4485.26;20/12/2020;
7;2;50;383298;638081;Carolina;Viana;07/01/1980;M;267.930.845-00;5475.97;10/10/2017;08/10/2018
7;4;62;878377;413842;Luna;Sousa;02/03/1972;F;285.410.936-89;7483.11;03/04/2016;
4;3;58;415028;469328;Pedro Miguel;Silveira;23/04/1961;M;153.264.987-82;8277.15;19/01/2024;
7;2;47;13521;314426;Lucca;Peixoto;19/11/1966;F;083.524.617-53;15570.93;29/07/2020;
3;7;55;797802;476717;Maria Alice;Sá;28/12/1973;F;642.751.039-80;8122.84;10/10/2017;
7;9;31;112265;791313;Anthony Gabriel;Lima;27/06/1985;F;712.345.960-16;13046.8;23/06/2022;
3;2;56;501293;96911;Manuella;Camargo;10/07/1983;F;471.985.062-67;9399.63;22/10/2018;
7;9;53;732036;429422;Esther;Nogueira;15/12/1966;M;970.628.315-30;9094.97;24/05/2022;
8;6;52;236773;830826;Lucca;Câmara;16/06/1960;M;350.471.869-20;6803.47;16/03/2016;
9;1;65;362039;244828;Sophia;Vargas;20/12/1975;F;810.934.765-75;10841.96;23/11/2019;
2;2;1;516660;694953;Rhavi;Moura;24/08/1980;M;136.075.489-00;6859.53;31/03/2024;
10;4;2;364767;880547;Vinicius;Moreira;15/04/1996;F;507.986.132-03;7356.35;23/03/2022;
3;7;25;167706;145806;Valentim;Fernandes;03/05/1975;F;130.486.259-33;13735.85;23/01/2021;
3;5;61;170763;964604;Maria Cecília;Silva;01/08/1978;F;459.086.173-93;16093.82;08/09/2020;22/06/2023
6;2;13;554216;304803;Arthur;Cassiano;28/04/1971;M;097.635.814-00;15515.54;24/09/2017;
6;2;32;162322;277883;Pedro;Castro;06/01/1998;F;032.179.458-32;17979.83;01/05/2024;
8;4;62;513551;57267;Davi;Peixoto;27/10/1997;M;308.417.952-23;1638.41;19/02/2021;
5;6;8;104366;118908;José;Pinto;18/07/1960;F;074.618.392-50;15789.89;22/11/2014;
9;1;48;718308;754576;Milena;Fonseca;21/09/1979;F;169.024.358-98;18698.72;29/06/2020;
1;2;15;717035;783014;Liz;Correia;06/09/1998;F;891.235.746-82;7565.96;19/03/2022;
3;6;33;606506;822132;Vitor Gabriel;Lopes;29/08/1983;F;956.082.471-67;17969.95;15/01/2017;
8;4;56;899670;303564;Anna Liz;Barbosa;28/04/1991;M;052.974.316-70;14882.37;05/05/2015;
5;4;49;909296;605560;Kaique;Nogueira;18/06/1997;M;082.763.195-21;14952.94;20/04/2023;
5;1;57;578142;193864;Samuel;Vargas;19/07/1963;M;256.093.184-24;12599.57;10/06/2017;
10;4;13;61373;246411;Lavínia;Pires;10/12/1971;M;527.846.109-85;7217.05;19/01/2015;
10;7;31;7543;117832;Eloá;Gomes;31/01/1965;M;573.918.406-10;7130.55;04/01/2024;
1;9;23;68646;268006;Benicio;Sales;06/03/1987;F;851.274.906-76;19146.59;25/01/2022;
3;8;34;756620;873171;Felipe;Montenegro;02/07/1993;M;917.504.368-84;8303.64;24/11/2018;
3;8;11;650038;698759;Elisa;Cavalcante;12/08/1966;F;312.467.589-46;11511.61;07/02/2019;
2;2;1;160885;676666;Gabrielly;Montenegro;08/10/1975;M;243.609.581-70;9993.73;24/01/2015;
3;1;57;14845;278676;Lucca;Fogaça;08/09/1968;F;312.965.087-30;2747.82;19/01/2023;
7;5;44;318408;647812;Otto;Silva;30/10/1968;F;582.913.076-95;9623.12;17/06/2021;
2;9;41;507547;868419;Melina;Sampaio;04/08/1966;F;920.137.846-78;7708.37;22/06/2020;
1;1;26;786970;453288;José Pedro;Marques;25/07/1984;F;309.741.528-97;1924.85;26/12/2016;
10;8;39;135263;780292;Maria Julia;Camargo;27/02/1990;F;941.286.570-85;18595.15;04/03/2020;
8;3;64;943538;67487;Esther;Andrade;12/10/1990;F;491.562.708-01;13488.54;13/12/2019;
5;6;19;742782;48596;Pedro Miguel;Montenegro;25/07/1968;F;839.165.047-20;16279.19;04/12/2019;
4;7;18;310186;784806;Antonella;Gonçalves;31/05/2006;F;316.940.785-66;8900.18;21/11/2016;
3;9;9;448018;814214;Davi Luiz;Casa Grande;05/03/1985;F;801.924.536-70;3396.82;05/01/2022;
7;6;16;909006;827124;Hellena;Siqueira;04/11/1959;M;915.604.237-06;8701.42;12/02/2020;
2;9;45;931482;79476;Gabrielly;Camargo;28/06/2004;M;925.648.037-92;12967.94;05/04/2015;
4;5;27;259394;445305;Lucca;Cirino;05/04/1976;F;416.529.378-46;3843.42;09/05/2017;
7;4;2;546011;787713;Lívia;Porto;14/08/1978;F;642.579.138-19;12886.45;20/01/2019;
1;6;50;682222;164944;Felipe;Almeida;02/10/1960;F;063.578.421-17;3666.67;29/06/2022;
5;5;24;254181;358203;Maria Liz;Pimenta;18/08/2000;F;596.014.378-00;19513.18;31/08/2021;
7;2;54;423006;692396;Luiz Henrique;Pinto;28/05/2005;F;436.207.918-13;12987.18;24/05/2019;
7;1;56;40755;3692;Luiz Felipe;Costela;11/12/1994;F;084.197.235-41;12623.42;18/02/2023;
3;4;39;879078;546549;Ana Vitória;Fogaça;02/07/2004;F;289.467.503-83;3554.79;17/08/2020;
4;6;15;902395;754935;Ana Luiza;Casa Grande;17/05/1975;M;847.539.160-57;14433.85;21/04/2022;
10;7;39;989486;19854;Kevin;Novais;16/10/1980;F;563.098.742-92;6937.11;21/04/2017;
9;5;14;378466;710049;Diogo;Vasconcelos;06/02/1998;M;571.420.968-02;6849.37;11/05/2020;
9;2;65;196063;653389;José Miguel;da Rocha;18/12/1990;M;839.561.740-20;8883.3;10/12/2015;
8;5;49;348969;632468;Ana Lívia;Rios;12/11/2000;F;965.187.042-76;10832.4;15/02/2022;
2;4;47;903693;21670;Mirella;Lima;09/04/1960;F;982.013.657-12;14528.58;10/11/2020;
1;5;1;313055;647979;Raquel;Pimenta;24/03/1990;M;185.032.796-30;11106.5;08/07/2024;
5;3;13;934949;725428;Felipe;Leão;19/09/1995;F;734.065.928-56;18433.77;25/12/2017;
8;5;38;655928;300366;Ana Júlia;Duarte;16/04/2003;M;379.461.208-69;6270.27;17/02/2017;
1;9;6;778583;653132;Liam;Andrade;15/12/1990;M;397.428.601-22;2104.96;25/08/2019;
4;4;15;981790;788403;Maria Eduarda;da Luz;01/04/1969;M;495.381.027-97;19196.99;02/04/2023;
7;7;30;662728;113748;Bruna;Aragão;07/10/1973;F;571.964.032-07;11241.86;03/10/2023;
4;4;12;425615;21067;Vinicius;Sá;20/01/1996;M;319.750.468-20;5641.82;06/06/2023;
8;3;34;99233;83472;Stella;Marques;07/03/1959;M;329.148.065-15;19171.02;01/11/2023;
10;4;1;648155;439617;Ian;Barbosa;22/01/2006;F;954.867.321-55;14400.88;28/08/2017;
7;4;59;454085;1546;João Vitor;Caldeira;16/10/1989;F;094.513.782-60;6102.6;07/05/2024;
1;6;62;837837;454900;Sarah;Peixoto;01/02/1969;M;809.251.763-03;13719.21;17/02/2023;
7;7;18;615085;863377;Josué;Costa;31/03/1986;F;506.492.813-06;13755.22;30/04/2019;
6;5;6;136114;284885;Lorenzo;Pires;19/08/1982;M;078.426.539-92;16080.67;08/10/2020;
10;9;11;989063;990833;Samuel;Cardoso;23/05/1985;F;158.640.329-05;7630.52;02/10/2018;
7;2;56;493890;544202;Mariana;Teixeira;11/04/1998;F;964.873.052-00;9002.9;12/06/2021;
4;3;61;423757;856053;Luiz Fernando;Vargas;27/10/1997;F;853.297.461-91;3973.36;20/06/2016;03/03/2022
2;7;39;753462;776429;Ana Luiza;Moraes;16/01/1969;F;894.530.216-60;3993.42;26/04/2015;
9;3;25;189061;392183;Ana Sophia;Ribeiro;06/04/1986;M;609.475.823-47;9579.44;08/11/2019;
3;8;41;654839;157529;Arthur Miguel;Siqueira;30/07/2006;F;489.701.652-58;8795.48;02/07/2024;
6;1;60;596806;540881;Dom;Pastor;06/04/1982;F;790.146.328-78;17630.24;07/06/2020;
6;6;28;812644;699907;Ana;Pereira;03/04/1977;F;253.176.804-17;8605.95;17/02/2019;
7;1;64;480849;505003;Maria Eduarda;Vargas;26/07/2002;F;386.104.597-48;11126.71;30/10/2024;
1;3;9;99000;235773;Rhavi;Moura;26/06/1981;M;257.693.481-19;14637.57;26/09/2018;
10;8;41;412061;73905;Maria Julia;Borges;01/06/1961;M;896.307.145-66;6696.66;29/11/2023;
5;5;46;373287;519126;Jade;Viana;21/05/1974;F;617.408.532-53;14674.04;29/11/2014;
3;3;51;577071;699431;Ian;da Cruz;29/11/2000;F;672.451.089-94;5195.41;21/04/2021;
7;8;1;955731;855779;Rodrigo;Monteiro;27/04/1969;M;892.416.570-49;17779.28;14/03/2024;
6;4;28;535233;481532;Stella;das Neves;02/04/1971;F;326.915.047-43;18275.1;11/10/2022;
3;9;34;10461;479811;Eduardo;Correia;11/12/2001;F;637.024.895-92;19755.17;19/07/2017;
3;7;48;68391;177502;Theodoro;Albuquerque;02/11/1971;M;981.673.025-12;15405.96;25/11/2017;
5;6;45;778560;526859;Antônio;Santos;28/05/1993;F;534.861.792-09;12233.31;17/11/2016;
8;5;44;518448;688171;Heloisa;Gomes;14/09/1982;M;732.908.615-03;12051.43;23/07/2022;
8;2;50;531960;243686;Gael;Camargo;06/09/1959;F;835.241.679-00;3736.08;13/11/2024;
9;2;7;269144;350775;Marcos Vinicius;Farias;03/07/1989;M;231.806.457-17;15152.27;12/10/2018;
9;6;22;834204;865614;Vinicius;Casa Grande;07/03/1990;F;624.571.830-90;15913.02;05/04/2018;
10;7;20;657742;165106;Gabriel;Vargas;30/07/1970;M;921.467.385-37;1911.08;18/08/2016;
2;5;22;253994;231806;Samuel;Silveira;27/01/1996;F;907.826.314-87;15482.13;12/11/2020;
6;9;28;546761;499212;Valentina;Sampaio;15/02/1968;F;817.452.936-55;4053.74;27/04/2022;
7;4;41;748881;714766;Carlos Eduardo;Pacheco;13/05/1965;F;741.390.862-03;14957.51;01/08/2019;11/04/2022
1;5;5;391279;592968;Alana;Casa Grande;19/10/1989;F;036.275.194-34;12081.52;14/01/2023;
10;7;14;887891;104461;Jade;Monteiro;23/01/1971;F;984.057.213-04;19920.56;14/02/2018;
3;7;25;859388;233285;Gael Henrique;Siqueira;17/08/1992;F;594.260.781-85;15014.47;25/01/2020;
8;6;54;916188;308666;Pedro Lucas;Carvalho;14/08/1974;M;870.214.539-14;9298.54;23/10/2019;15/09/2023
4;8;52;956923;659401;Natália;Melo;24/02/1983;F;618.302.479-13;13198.6;04/02/2015;
8;9;48;216003;652540;Lavínia;Viana;26/03/1984;M;963.270.418-50;11254.88;30/04/2019;
3;2;20;349732;90600;Marina;Brito;24/11/1974;F;918.357.402-60;15999.25;24/04/2023;
5;2;44;320379;72779;Lívia;Pastor;10/03/1990;F;816.274.395-28;3591.46;24/06/2023;
8;8;25;648195;305553;Léo;Fernandes;15/12/1963;M;186.235.904-06;8188.97;10/03/2019;
6;2;40;493816;877545;Ravy;Farias;23/08/1998;F;453.612.987-19;12277.06;28/11/2020;
6;4;17;596330;701657;Julia;Araújo;31/05/1961;M;029.561.734-99;8833.77;29/04/2015;
2;2;39;626029;181812;Henry Gabriel;Almeida;01/05/1986;F;647.359.218-00;19460.95;08/08/2023;
2;1;2;878597;882133;Valentina;Santos;17/10/1999;M;869.720.134-96;13309.75;20/09/2018;
2;9;32;751609;140331;Vitor Gabriel;Sousa;10/10/1961;M;827.950.163-03;13181.05;19/03/2018;
1;1;20;127609;516315;Diego;Sampaio;05/10/1981;M;692.405.873-65;8123.25;29/06/2020;
7;3;32;438795;554550;Agatha;Dias;01/01/1981;M;086.297.314-78;13747.6;31/10/2019;
1;3;21;152816;820471;Mariane;Nascimento;29/05/1961;M;026.179.345-43;19231.64;04/05/2016;
5;6;19;160426;127128;Henry Gabriel;Melo;11/08/1978;M;719.836.052-12;9645.78;06/11/2020;
8;3;23;693458;604527;Olívia;Souza;15/06/1970;F;235.701.946-80;18647.72;07/06/2017;
1;2;21;838981;753363;Levi;da Luz;18/01/1976;M;782.341.596-82;10090.25;13/05/2015;
4;6;61;566794;481904;Vitor Gabriel;Sales;07/01/1964;F;508.342.619-60;10572.57;03/03/2016;
2;3;45;712597;829976;Beatriz;Ferreira;06/09/1959;M;693.740.215-52;15352.81;03/11/2017;
1;6;29;584641;312233;Maria Eduarda;Moreira;18/11/1989;M;560.718.943-01;18246.17;30/03/2023;
4;6;4;668404;318720;Lorenzo;Aparecida;20/12/1988;M;695.214.783-73;16977.2;18/06/2017;
2;6;50;444579;554331;Théo;Campos;18/09/1980;F;410.732.895-32;18868.08;13/05/2017;
2;4;59;928884;164851;Emanuella;Costa;03/10/1975;M;123.578.640-44;2207.68;13/12/2020;
5;7;37;890155;260024;Zoe;Viana;23/04/1992;M;418.397.062-87;12639.52;28/08/2015;
10;7;49;202973;505406;João Pedro;Vasconcelos;06/06/1974;M;481.976.052-11;7958.27;14/02/2020;
4;9;25;888595;805271;Eloah;Vasconcelos;15/01/1987;F;197.645.083-75;2190.82;01/10/2015;
3;4;16;28597;703633;Isabelly;Alves;16/09/1976;M;397.148.625-82;10435.54;21/04/2017;
4;8;59;263081;215320;Rebeca;Moraes;24/04/2001;F;820.473.159-05;3929.41;20/01/2016;
7;6;55;150782;862957;Esther;Gonçalves;11/09/1979;F;843.567.912-82;6970.16;20/08/2021;
1;6;31;913899;138262;Maitê;Albuquerque;28/02/1969;F;749.531.028-60;11167.42;06/08/2017;
3;4;15;754736;15013;Kaique;Castro;25/07/1973;F;309.628.514-42;9428.43;16/01/2015;
8;5;15;758548;481861;Luiz Miguel;Sales;22/06/1988;F;471.825.069-20;19699.3;21/01/2015;
6;9;45;303949;354477;Joana;Camargo;17/03/1981;M;642.958.730-47;2988.42;17/08/2017;
6;2;65;625945;742441;Bruna;da Luz;19/11/1960;F;051.362.894-06;4286.98;24/05/2016;
7;8;59;909253;193373;Luiz Henrique;da Rosa;30/03/1999;F;589.260.341-51;4650.76;17/11/2019;
7;6;33;646706;606093;Renan;Alves;07/06/2004;F;625.187.403-17;13329.47;28/01/2019;
2;5;49;431844;9621;Bianca;Barros;16/02/1992;F;504.732.619-52;18881.15;31/07/2019;
8;3;48;125583;671842;Théo;Aparecida;16/03/1984;M;917.803.465-57;14236.96;27/01/2023;
2;7;8;292176;152792;Anthony Gabriel;Sá;07/05/1997;F;289.750.413-79;7927.15;05/03/2021;
7;2;32;196186;963154;Fernanda;Lima;24/06/1976;M;950.768.142-67;8306.86;25/02/2022;
1;6;13;274372;836686;Emilly;Macedo;12/08/1986;F;496.380.125-60;10955.93;17/04/2015;
10;5;56;103969;163184;Augusto;Freitas;24/07/1980;F;318.076.945-93;19892.83;23/06/2021;
6;4;17;356790;240149;Heloisa;Pimenta;01/07/1962;M;056.387.914-93;17344.21;22/04/2020;
8;1;32;928337;979036;Mateus;Macedo;09/01/1976;M;259.046.381-24;1793.97;26/08/2020;
4;7;60;430272;819071;Milena;Moraes;11/11/2006;M;462.731.580-53;19411.2;31/08/2020;
6;8;29;865499;335152;Breno;da Mata;11/06/1999;M;569.834.217-28;18292.56;29/04/2015;
10;3;8;588450;10778;Milena;Brito;17/11/1958;F;471.832.596-09;6231.88;08/02/2018;
10;4;10;458856;402190;Maya;Montenegro;19/04/1976;F;521.073.689-02;18584.01;05/11/2020;
7;5;19;218861;761064;Danilo;da Rocha;29/09/1979;F;371.594.680-66;15720.74;21/01/2015;
3;3;11;653234;695363;Gabrielly;Porto;17/09/1998;M;293.401.587-41;14242.9;14/11/2017;
6;5;19;966908;158123;Ana Lívia;Monteiro;26/04/1985;M;437.890.562-00;18918.24;15/10/2024;
4;3;23;371622;150133;Mirella;Garcia;04/08/1987;F;637.104.289-04;17842.62;06/01/2019;
9;5;19;935247;693288;Rodrigo;Albuquerque;06/06/1990;M;290.174.853-88;3293.78;22/04/2015;
4;1;22;447141;21986;Daniela;Azevedo;16/11/1963;M;657.913.248-55;19215.55;07/03/2019;
1;5;34;98516;286842;Dom;Pires;17/03/1986;M;562.104.379-07;11418.62;09/04/2018;
6;2;36;634372;135035;Miguel;da Conceição;18/06/1986;M;392.614.750-43;13803.24;30/01/2016;
2;6;11;259343;560393;João Guilherme;Farias;24/03/1981;M;918.063.254-89;14850.63;19/10/2015;
3;9;35;310816;137645;Alice;da Paz;28/05/1978;F;087.463.152-17;9258.84;06/09/2016;
10;2;62;805951;602778;Francisco;Fonseca;27/01/1974;M;134.726.508-26;3041.05;23/08/2021;
9;6;35;118019;599015;Laura;Nogueira;28/09/1960;M;794.180.263-50;17104.34;13/09/2024;
9;9;35;378787;910197;Augusto;Jesus;13/01/1971;M;437.021.596-06;18559.13;26/09/2024;
7;5;11;909986;159719;André;Garcia;25/11/1980;F;740.935.681-20;9478.73;19/11/2017;
10;4;37;244623;707053;Henrique;Almeida;01/07/1989;F;793.642.850-00;6323.28;29/11/2014;
2;5;63;170641;737378;Letícia;Novaes;05/01/2005;F;215.479.306-16;19380.31;23/07/2022;
6;2;63;944746;428028;Vitor;Nascimento;10/11/1975;F;138.904.265-06;7109.56;22/04/2018;03/02/2019
9;3;21;565763;183030;Luiz Miguel;da Rosa;03/10/1965;M;076.183.954-20;1837.11;15/01/2021;
2;4;33;874107;876666;Davi Miguel;Montenegro;19/10/1969;M;029.637.184-03;16810.05;19/04/2019;
5;4;19;815573;194920;Lunna;Mendonça;20/08/1981;F;817.432.096-22;13981.29;09/09/2020;
7;4;42;808141;582652;Ian;Sá;17/01/1975;M;235.761.904-06;2176.83;27/07/2017;
9;6;25;399538;211965;Valentina;Rocha;20/03/2003;F;742.863.951-46;7334.36;10/11/2019;
10;6;17;688151;893289;Maria Sophia;Caldeira;01/09/1988;F;357.049.268-00;3970.17;23/02/2022;
2;4;59;916873;620318;Ana Julia;Castro;31/08/1960;F;139.608.275-12;2980.92;01/11/2021;
6;5;17;260373;302582;Aurora;da Cunha;17/11/2005;F;652.830.971-02;4191.55;06/04/2018;
2;3;37;64272;735438;Diego;Teixeira;09/11/1991;M;389.750.461-84;15342.71;26/10/2022;
7;1;44;90253;52747;João Guilherme;Marques;08/04/1994;M;359.102.748-05;14121.05;02/08/2015;
10;3;57;265856;27296;Kaique;Duarte;01/04/1976;M;540.938.217-04;7183.43;04/04/2021;
1;6;32;182596;21699;Bella;da Luz;09/05/1988;M;298.413.765-55;15524.36;12/10/2017;
4;1;50;28813;988210;Eloah;da Paz;07/04/1979;F;649.183.572-37;13965.97;16/12/2014;
6;3;15;80134;754372;Sara;Machado;15/03/1996;M;756.349.820-65;2521.01;14/07/2024;
8;8;30;172086;920526;Asafe;Albuquerque;09/04/1970;F;183.294.657-64;2130.65;16/07/2016;
9;6;34;486929;729492;Diogo;Castro;16/11/1975;M;184.720.569-02;6580.35;29/03/2020;
10;2;41;578194;148523;Oliver;da Mota;02/11/1969;F;769.413.028-87;7746.88;13/10/2018;
7;1;13;654518;150490;Carolina;Brito;12/09/1964;F;786.319.254-46;17645.04;28/08/2021;
3;6;1;767015;32004;Milena;Moreira;18/09/1982;M;256.931.804-33;15389.92;16/09/2024;
10;9;65;189186;4519;Evelyn;Rodrigues;02/03/1992;M;873.159.602-95;13080.69;19/03/2018;
8;3;42;322604;543216;Anthony;da Paz;13/09/2004;F;845.371.692-73;19039.16;30/01/2021;27/07/2021
5;1;54;682470;261298;Emanuelly;Moreira;10/04/1986;M;230.786.149-13;3987.87;05/03/2021;
6;6;61;711264;122107;Carolina;Azevedo;30/01/1978;F;860.159.274-02;3644.42;14/06/2016;28/09/2022
6;9;9;802509;314774;Samuel;Mendonça;19/10/1986;F;923.840.756-83;11190.82;25/10/2018;
3;4;30;893823;615550;Melina;Duarte;27/09/2005;F;396.824.071-50;19559.94;14/02/2017;
6;5;4;512063;854012;Helena;Correia;20/03/1997;M;294.735.168-19;8868.94;03/09/2019;
4;6;13;414145;986445;João Guilherme;Cardoso;16/01/1977;F;176.830.549-84;3198.37;30/07/2016;
6;3;49;188513;298238;Rafaela;da Cruz;06/09/1986;F;159.783.640-01;12520.14;29/09/2018;
1;9;44;36091;159497;Renan;Brito;27/03/1960;M;056.382.194-98;16595.01;17/04/2017;
6;1;30;751770;733429;Ana Cecília;Alves;05/08/1997;F;128.349.567-82;7970.32;05/10/2020;
