id_departamento;id_cargo;id_contato;id_endereco;nome;sobrenome;dt_nascimento;genero;cpf;salario;dt_admissao;dt_demissao
8;9;928104;546427;Otávio;Peixoto;1987-11-11;M;165.934.872-28;19501.07;2024-11-08;
7;5;877009;69804;Dante;Souza;1972-03-04;F;901.432.657-25;12124.43;2018-09-21;
5;6;75601;528029;Heloisa;Macedo;1981-12-05;F;167.048.253-71;15962.26;2023-05-22;
10;1;965609;63867;Kaique;Nogueira;1974-02-21;M;187.395.260-03;19493.5;2015-03-08;
4;8;159495;175449;Renan;da Cunha;2001-08-07;F;985.731.406-66;1765.51;2016-11-16;
2;9;392128;54807;Agatha;Camargo;1996-10-11;M;546.789.032-83;18348.78;2018-06-12;
5;7;235683;153908;Isadora;Macedo;1999-06-12;F;670.958.342-29;16628.08;2016-01-16;
1;3;288308;12619;Lucas Gabriel;Pastor;2006-05-25;M;935.684.720-74;18696.0;2020-10-05;
7;9;473637;470010;Mariane;Montenegro;2003-08-07;F;182.954.703-88;7940.43;2020-09-16;
9;4;622513;464863;Yan;Caldeira;1992-03-24;F;067.185.492-58;10891.91;2021-10-21;
5;6;931297;256070;Alexandre;das Neves;1990-10-31;F;582.601.374-53;4344.09;2017-12-23;
6;7;963800;265174;Ísis;Andrade;1972-06-09;M;219.065.438-60;2854.96;2018-09-23;
9;8;778268;297282;Maria;da Rosa;2003-03-31;F;157.023.498-14;5836.91;2019-03-07;
1;1;248466;425552;Benicio;Costela;1966-09-19;F;591.372.640-52;7413.12;2022-08-27;
5;4;441470;357287;Ana Júlia;Câmara;1988-09-30;F;061.549.837-00;13824.7;2017-10-30;
7;5;899574;376643;Yasmin;Albuquerque;2001-04-08;F;257.069.318-95;15429.4;2018-08-01;
5;4;264016;518427;Vitor;Albuquerque;1964-07-29;M;283.756.419-28;10124.11;2017-10-06;
3;9;287501;456019;Yuri;Melo;1967-06-15;M;613.895.204-98;8010.55;2016-06-20;
6;6;160115;714764;Eduarda;Pacheco;1961-01-23;M;748.513.926-64;10912.1;2017-07-16;
10;1;930134;847003;Marcela;Pires;2003-03-07;F;526.819.473-91;19670.47;2020-09-12;
5;5;262563;521834;Oliver;Costa;1997-03-25;M;054.832.917-60;5136.86;2016-10-13;
5;4;916672;591992;João Vitor;Correia;1990-09-05;F;468.502.379-00;18228.82;2016-05-20;
2;5;904391;424448;Amanda;Pimenta;1995-08-24;F;245.197.368-46;19660.63;2022-03-25;
4;9;962655;474033;Alexandre;Siqueira;2002-02-25;M;792.348.065-65;17824.93;2020-08-04;
10;4;209633;724030;Kaique;da Conceição;1996-01-18;M;172.305.698-77;7826.1;2022-06-05;2022-12-30
6;4;995575;849184;Caleb;Cardoso;1990-03-21;M;204.319.675-80;9006.62;2016-11-03;
10;9;952349;772716;Rafael;Moraes;1975-11-12;F;642.915.783-00;19941.67;2022-03-24;
4;6;37732;72738;Benício;Moreira;1962-02-09;F;436.108.957-48;8523.57;2021-01-27;
5;3;404103;198838;Alexia;Leão;1987-07-19;M;781.506.943-66;4022.26;2022-07-01;
8;8;841349;236921;Gael Henrique;Azevedo;1985-01-09;F;497.235.081-41;1658.97;2020-09-11;
3;3;558352;33284;Bryan;Moreira;1995-11-22;F;581.670.942-94;19656.27;2022-05-11;
10;9;902624;220157;Stella;Casa Grande;1999-09-04;F;436.809.512-05;3331.92;2024-05-18;
5;7;370104;520089;Sophie;Barbosa;1991-08-10;F;528.140.736-80;5710.33;2019-11-15;
10;7;270383;634608;Larissa;Vargas;2000-10-21;F;810.356.742-62;4767.65;2023-12-04;
8;7;891669;908093;Amanda;Vieira;1983-09-28;M;783.195.620-40;3845.07;2024-01-21;
7;4;931889;657322;Davi Lucas;Marques;1970-02-04;M;237.964.580-92;10860.1;2018-02-09;
1;5;298604;642856;Sabrina;Vargas;1987-08-04;M;291.086.457-01;11644.24;2017-11-21;
7;9;904700;403099;Davi Lucca;Gonçalves;1972-09-05;M;350.762.849-00;15532.24;2021-10-24;
7;2;923995;126028;Elisa;Alves;1991-04-25;F;901.735.642-16;12226.31;2017-08-18;
3;3;99004;657442;Leandro;Ramos;1974-04-04;F;571.602.389-40;5786.87;2022-04-10;2024-04-16
7;5;529364;818437;Gabriela;Gonçalves;1965-07-05;F;709.612.835-21;9721.86;2023-03-07;
3;6;845401;150441;Francisco;da Mota;1999-05-20;M;496.507.183-20;19623.76;2017-09-14;
2;5;876088;316267;Eduardo;da Cunha;1983-05-10;F;907.184.263-04;16308.87;2023-01-11;
4;8;843885;835375;Cecilia;Machado;1967-05-06;M;751.409.268-49;9688.43;2024-07-27;
3;3;68582;574719;Alexia;Campos;2001-05-31;F;321.098.546-42;19190.03;2020-12-17;
2;1;287230;624693;Ravi;Barbosa;1968-01-23;M;739.840.156-66;2218.43;2024-09-06;
3;6;54924;21280;Bianca;das Neves;1972-08-05;M;182.593.076-77;3471.72;2019-07-19;
8;7;159588;883214;Pedro Henrique;Souza;1965-11-17;M;049.673.258-74;17464.46;2018-10-10;
8;4;942368;314447;Danilo;Machado;1960-11-07;F;428.371.590-50;15577.89;2017-10-18;
4;9;831703;25719;Gustavo;Melo;1976-09-29;M;308.769.154-20;14408.0;2024-03-30;
7;8;539976;542063;Dom;Sampaio;1983-05-18;M;152.794.860-94;7999.05;2015-08-31;
10;7;827808;664697;Calebe;Borges;1981-12-03;M;568.432.019-89;7729.85;2015-02-12;
6;1;660668;920779;Rafael;Carvalho;1967-06-10;F;347.106.289-04;19124.57;2020-10-21;
8;4;587227;935399;Agatha;Rodrigues;1977-05-09;M;018.293.754-23;17548.31;2017-11-04;
3;9;929310;175418;Raquel;Monteiro;1972-07-11;M;509.413.286-51;6714.47;2016-09-25;
1;3;30045;359220;Olívia;Caldeira;1976-03-08;M;012.738.459-60;8521.07;2017-05-06;
7;9;142182;465375;João Lucas;Silva;2005-04-06;M;352.106.794-70;4690.28;2015-09-18;
10;5;421802;482372;Yasmin;da Mota;2004-06-26;F;542.378.106-07;18217.66;2021-02-07;
1;3;604648;725254;Miguel;Martins;1994-10-27;F;540.392.687-92;8754.87;2017-11-08;
5;2;752433;367587;André;Campos;1960-11-30;F;932.074.518-88;18358.69;2021-01-09;
2;3;36799;615139;Mariane;Sá;1998-11-17;F;039.671.482-03;4472.27;2020-09-05;
9;3;704093;960146;Caleb;Dias;1996-07-18;M;214.370.965-06;14196.18;2015-08-24;
2;4;200884;447969;Aylla;Cirino;1988-12-09;M;256.071.948-76;18706.73;2023-12-19;
2;4;841992;678891;Bianca;Machado;1997-02-15;M;102.958.746-94;2380.51;2022-04-06;
7;7;777588;544642;Valentina;Pereira;1992-04-18;M;067.824.913-03;5257.55;2022-01-07;
8;2;408722;331492;João Miguel;Albuquerque;1985-03-23;M;701.693.428-40;13608.58;2021-02-13;
4;9;257388;581989;Otto;Cavalcante;1977-06-23;M;476.283.150-62;4721.47;2020-12-21;
6;5;995107;968002;Maria Flor;da Luz;2004-03-05;M;756.389.041-66;9273.44;2017-09-24;
3;5;868984;281461;Cauê;Câmara;1991-08-03;M;561.938.270-21;15938.41;2018-09-16;
6;1;538928;850624;Ana Cecília;Vasconcelos;1975-02-04;M;054.923.861-15;19880.65;2022-03-03;
1;2;123426;670673;Levi;Caldeira;1991-06-26;M;026.371.849-22;15911.68;2021-03-05;
5;5;917118;264555;Dom;Freitas;2000-04-07;F;820.169.753-77;7765.63;2020-10-17;
2;5;798105;692417;Heloísa;Barros;1985-10-04;F;170.856.249-49;7141.08;2018-11-29;
9;6;229870;858359;Lorena;Moraes;1972-12-15;F;614.387.059-48;18828.45;2019-10-26;
8;5;306671;114231;Pedro Miguel;Cavalcanti;1988-02-18;F;071.238.659-95;10106.3;2015-12-20;
4;1;12111;371919;Otto;Vargas;1959-05-23;F;609.317.528-68;8110.4;2020-07-28;
3;5;638552;875678;João Vitor;Azevedo;1990-08-31;M;057.693.248-56;16280.95;2017-11-24;
6;6;74973;422130;Bianca;Casa Grande;1960-07-14;M;169.730.482-69;9624.89;2015-10-16;2020-12-06
2;3;330366;350824;Maria Alice;Cardoso;1960-09-13;F;076.421.983-96;6213.64;2015-01-28;
2;7;359994;462462;Pedro Lucas;Pires;1970-05-01;M;781.624.539-46;9604.86;2018-07-21;
7;5;732565;903274;Emanuelly;Melo;1982-10-26;F;814.670.253-80;1673.44;2023-04-25;
7;7;360360;163701;Léo;Lopes;1984-03-02;F;348.569.170-48;19928.13;2021-11-28;2023-10-13
8;1;835680;875981;Brenda;Carvalho;1990-07-16;M;267.395.018-40;8556.38;2020-01-31;
8;9;449540;651162;Luiz Felipe;Andrade;1982-03-14;F;532.870.461-44;5773.86;2019-01-28;
7;8;229324;333428;Bento;Cavalcante;1960-05-07;F;214.765.938-09;13855.0;2022-10-31;
7;5;691613;256478;Lucca;Siqueira;1962-09-20;M;419.653.708-10;9228.91;2015-02-25;
3;6;93023;543450;João Miguel;Sá;1981-04-16;M;467.305.281-17;9419.06;2022-06-17;
8;7;541128;824225;Isabel;da Paz;1960-05-16;M;983.407.162-04;19253.69;2021-04-03;
4;2;330757;178991;Vitor Hugo;Cavalcanti;1962-03-31;F;157.028.394-04;2270.99;2018-04-29;
7;3;888980;228711;Théo;da Paz;1982-11-22;F;013.298.657-40;17737.95;2015-10-03;
10;9;783009;568944;Bryan;Santos;2006-10-14;F;501.823.974-32;16709.42;2016-05-11;
5;9;78324;194291;Lucas;Moreira;2001-10-02;F;680.273.914-31;11439.37;2021-05-19;
1;8;775983;292158;Alana;Nogueira;1960-05-10;F;016.234.957-25;2581.37;2015-09-18;
1;5;14917;913893;Benício;Pinto;1980-01-20;F;291.386.754-55;18645.0;2023-11-11;
7;7;115519;794510;Gustavo;Azevedo;1982-06-08;M;517.983.624-73;15477.81;2018-01-27;
2;3;153153;514267;Rebeca;Nascimento;1979-05-03;M;632.804.795-92;15179.62;2016-03-20;
10;2;617734;366963;Valentim;Novaes;1991-06-12;M;351.804.279-32;12129.13;2021-03-25;
3;6;570085;453181;Maria Vitória;Fonseca;1980-01-31;F;315.076.849-75;11592.79;2017-07-04;
7;4;403672;361830;Brenda;Ferreira;1959-08-01;F;427.319.685-91;4194.67;2015-05-25;
6;3;659167;567778;Davi Lucca;Mendes;1986-02-21;F;469.380.715-00;2046.4;2023-10-07;
3;7;245452;768866;Matheus;Castro;1965-02-10;M;163.704.958-75;16426.48;2015-01-08;
7;9;676140;717112;Caleb;Oliveira;1980-02-16;F;897.146.250-76;7831.57;2022-09-10;
10;4;404601;644544;Emanuelly;Cavalcante;1977-05-01;M;537.261.908-21;6314.57;2018-03-02;
5;9;4684;928961;Levi;Siqueira;1989-11-25;F;239.650.187-95;14326.59;2023-10-17;
4;5;119255;591276;Maria Liz;Melo;1962-10-31;M;123.658.940-89;7932.26;2021-11-24;
5;2;653588;957328;Alexandre;Correia;1976-06-15;F;247.159.380-14;14309.83;2020-10-21;
3;2;344280;591578;Yago;Correia;1981-12-29;M;059.873.416-39;11357.72;2018-04-25;
8;6;19129;896995;Ravy;da Rocha;1980-10-28;F;291.768.530-12;3569.37;2017-05-17;
5;7;244590;640091;Antonella;Rios;1961-01-23;F;863.907.254-00;9573.95;2024-09-10;
8;8;829216;519510;Henry;Rodrigues;1991-06-29;F;938.247.105-79;11864.46;2023-09-13;2024-11-05
6;6;800430;457926;Luiz Gustavo;da Conceição;1966-02-04;F;690.234.857-00;2362.02;2016-04-12;
10;6;347007;571230;Ágatha;Rezende;1986-07-01;M;864.701.329-87;14663.32;2018-05-16;
5;3;84880;414103;Henry Gabriel;da Rocha;1960-01-02;F;410.268.379-87;13754.36;2018-04-09;
5;7;798228;823796;Benjamin;Sá;1978-08-18;F;748.960.352-83;5892.93;2017-04-21;
1;2;935108;53321;Hellena;Dias;1999-04-24;F;801.973.642-50;1693.73;2022-04-15;
2;5;77706;200374;Gael;Porto;1993-03-25;F;290.357.186-40;1664.24;2023-03-19;2024-05-24
7;5;516258;252428;Davi Lucca;Ferreira;1976-12-05;F;694.780.251-20;14874.52;2017-08-03;
9;4;518617;186466;Gustavo;Martins;1976-11-25;M;530.627.419-61;17845.58;2020-08-09;
5;5;224086;312671;Yan;Mendes;1958-12-23;M;482.516.307-62;19987.72;2022-01-26;
5;5;447056;365754;Maria Júlia;Leão;1983-06-10;F;236.541.087-17;16578.11;2020-10-01;2021-03-26
3;8;975684;259095;Benício;Leão;1989-09-13;F;061.487.352-53;13379.21;2017-10-29;
3;2;504437;457899;Ana Lívia;Almeida;2003-07-08;F;946.837.012-78;17917.64;2017-05-24;
8;1;898472;456127;Isadora;Ribeiro;1960-09-17;F;267.950.384-83;7443.68;2016-04-27;2024-06-21
9;1;750511;613086;Francisco;Rocha;1998-02-28;M;850.917.632-95;3776.11;2024-08-16;
8;6;947443;140752;Fernando;Ferreira;1993-06-16;M;789.630.124-50;4180.18;2023-01-11;
10;5;739835;655954;Ana Vitória;Mendes;1980-01-24;F;807.239.645-56;1828.46;2018-09-04;
3;8;57646;93418;Maria Alice;Sales;1986-10-26;M;861.359.240-60;2955.41;2016-07-20;
7;6;88316;12067;Antônio;Pires;2005-05-26;M;280.754.316-26;14845.34;2015-06-04;
7;5;968383;626328;Mateus;Ribeiro;1974-11-08;F;472.109.365-99;4485.06;2015-02-27;
9;6;248333;706835;Arthur Miguel;Correia;1969-08-30;M;168.975.240-85;9310.73;2019-01-25;
2;3;624689;765447;Emanuelly;Novais;1999-04-01;F;492.587.310-50;3685.74;2015-05-02;
4;8;925123;919135;Laís;Câmara;1987-09-17;M;462.038.759-29;19131.99;2017-04-03;
1;7;41816;755554;Gael Henrique;Moreira;1987-07-12;M;524.371.086-53;18872.87;2024-06-01;
10;6;253795;249918;Ana Liz;Fonseca;1979-07-01;F;683.590.412-70;10443.95;2023-05-01;
3;5;311096;910099;Benjamin;Carvalho;1994-12-11;F;907.351.468-10;6936.03;2016-08-26;
7;3;168952;838151;Maria Júlia;Leão;1987-11-24;F;014.798.532-32;18937.29;2022-03-11;
2;5;367404;747877;Cecília;Brito;1992-11-21;M;407.132.856-80;19316.71;2024-03-31;
5;2;416346;711953;Melina;Fernandes;1983-04-05;M;769.502.341-80;15387.2;2023-04-12;
4;9;364277;401495;Ana Luiza;Ramos;1977-04-07;M;310.647.285-53;14572.63;2016-12-08;
1;2;712694;615287;Bruno;Câmara;1989-06-18;F;627.058.914-20;14640.13;2024-08-27;
8;5;421771;865538;Vitor;Moura;1977-12-22;F;876.215.934-82;17140.85;2016-12-04;
6;3;907065;360648;Rafael;Vieira;1989-08-13;M;829.514.673-46;18957.71;2016-01-21;
9;9;608448;742709;Ayla;Barbosa;2003-03-13;M;674.920.358-29;12866.89;2018-08-31;
8;3;438718;814141;Daniela;Camargo;1981-10-13;F;921.405.687-02;5655.27;2018-09-23;
5;8;905234;850461;Yago;Monteiro;2004-02-08;F;124.908.573-04;10127.87;2018-09-10;
7;4;265865;469844;Luigi;Pires;1964-05-06;F;476.928.310-50;12343.85;2018-09-14;
2;4;724376;311954;Ana Julia;Vargas;1972-04-11;F;071.968.435-84;14259.49;2018-08-18;
7;3;222484;113598;Benjamin;Mendes;1974-10-03;F;274.938.506-74;6554.39;2024-08-12;
1;2;941714;38367;Breno;Abreu;2006-07-08;F;902.571.643-16;12643.14;2021-08-11;
7;8;368733;341446;Alana;da Rocha;1966-01-08;M;976.810.435-00;9652.53;2015-07-14;
2;3;79803;35821;Nicolas;Cavalcanti;1985-03-03;M;915.438.276-91;12364.49;2024-07-09;
2;2;639643;298583;Mariah;Silveira;1974-03-21;M;568.920.374-29;9884.09;2019-10-31;
8;9;641383;590767;Emanuelly;Almeida;1961-10-24;F;490.273.168-13;18733.74;2020-08-13;
6;6;654587;31924;Thiago;Macedo;1975-01-08;F;406.827.315-44;13879.45;2020-07-24;
6;6;4792;575178;Lorena;Cassiano;1992-06-18;M;301.695.784-10;12665.02;2017-01-23;
5;4;765967;652101;Davi Miguel;Campos;1963-02-27;F;597.632.180-12;19884.01;2016-01-05;
4;1;887471;152935;Mariana;Abreu;1971-10-06;M;128.950.734-14;9170.9;2018-08-16;
8;6;885443;269997;Ana Clara;Santos;1978-04-17;F;925.318.046-33;14594.96;2020-08-21;
9;4;362093;779625;Natália;da Rosa;2002-07-11;F;528.410.639-33;6101.21;2018-10-21;
9;3;77392;602132;Pedro Henrique;da Paz;1972-04-07;F;073.154.928-79;6086.46;2020-06-13;2024-11-06
10;3;747142;270072;Lavínia;Lopes;1987-09-23;M;751.490.632-07;11384.04;2023-01-20;
1;2;584835;888690;Laura;das Neves;1963-01-29;M;819.372.046-69;1794.41;2020-11-05;
6;7;197086;854599;Gael Henrique;Machado;1979-07-04;F;593.216.087-02;9335.81;2017-10-31;
6;6;480103;506862;Vitor;da Mata;1991-12-15;F;315.076.492-07;2096.73;2019-06-03;
7;8;337428;266062;Brenda;da Mota;1985-02-25;F;584.120.763-62;19495.17;2024-10-10;
2;3;396017;648138;José;Melo;1971-05-02;F;857.690.341-57;9360.98;2017-09-12;
4;4;373472;629492;Emanuelly;Cavalcante;1968-07-04;M;352.769.841-82;5180.88;2023-05-14;
5;8;225200;710165;Ravy;Araújo;1986-05-29;M;893.015.467-01;7672.96;2021-04-17;
1;1;672639;672179;Mariana;Pimenta;1998-09-12;F;135.429.680-05;17097.97;2020-09-12;
2;7;411412;352973;Aylla;Oliveira;1988-08-29;F;246.753.819-28;1752.02;2015-10-26;
3;7;581446;727304;Luiz Gustavo;Melo;1973-08-20;M;758.324.910-41;18791.3;2016-12-04;
2;2;595667;104436;Francisco;Freitas;1987-10-28;F;028.475.361-08;18379.3;2024-08-10;
7;7;123196;648091;Asafe;Cirino;1960-08-04;M;423.860.591-89;7016.58;2024-09-06;
2;6;464352;778280;Sophie;Casa Grande;1996-06-25;F;504.938.712-41;5396.07;2024-11-02;
7;3;715735;410070;Ryan;da Rocha;1963-12-15;F;039.817.254-41;6164.01;2015-10-11;
1;7;260624;59732;Luiz Felipe;Freitas;1984-07-06;F;206.439.857-00;4767.92;2023-08-04;
7;4;877561;98939;Jade;Pimenta;1982-12-26;M;158.237.904-14;19959.23;2020-08-29;
5;8;210611;885452;Davi Luiz;Rocha;1963-08-14;M;072.956.183-68;17745.17;2016-11-20;
9;6;42807;601842;Juliana;Castro;1986-11-25;F;039.618.245-33;2276.36;2020-12-12;
3;4;340759;244127;Fernando;Azevedo;2003-09-14;M;580.492.316-15;7439.73;2015-12-19;
10;1;286684;963012;Francisco;Gonçalves;1965-06-09;M;207.415.936-61;19003.44;2016-08-02;
7;2;966298;650794;Luara;Sá;1963-03-29;F;793.514.268-82;9025.52;2023-09-17;
3;9;941654;385629;Pietro;Mendes;1986-11-21;F;012.396.547-07;13225.18;2015-06-02;
5;2;710954;738281;Matheus;Campos;1969-06-08;M;215.489.037-79;11512.53;2023-07-24;
6;5;33168;458030;Maria;Santos;1995-09-03;M;219.468.357-73;10417.4;2019-12-26;
9;2;539759;927135;Rodrigo;da Paz;2003-01-14;F;185.469.023-05;18129.47;2021-03-11;2022-03-01
6;2;713767;148919;Milena;Viana;1962-05-13;M;029.368.157-03;6908.99;2019-11-01;
5;7;646731;471880;Diogo;Jesus;1967-01-11;M;810.537.624-53;6459.13;2018-09-03;
2;2;905766;777341;Gabrielly;Moraes;2001-01-19;M;409.875.231-04;17279.58;2021-08-13;
7;7;406711;572475;Helena;Aparecida;1994-09-08;M;073.451.296-16;1851.7;2015-01-29;
3;8;164491;835146;Pietro;Macedo;2000-04-30;F;094.876.153-93;4018.26;2023-12-08;
4;5;169698;752284;Ravi;Barros;1998-05-04;M;817.093.546-66;8395.07;2019-07-20;
8;9;843979;25605;Nathan;Cavalcante;1986-09-28;M;704.612.895-20;10210.13;2023-01-25;
3;5;905176;807288;Alice;Gonçalves;1974-01-18;M;901.246.783-78;14873.32;2016-09-17;
5;4;919990;14998;Nicole;Mendonça;1986-11-06;M;132.856.079-12;17797.11;2021-10-30;
4;6;925176;492702;Igor;Vieira;1995-01-26;F;835.701.426-71;16613.93;2024-03-20;
4;8;100315;973878;Ana Lívia;Alves;1968-07-22;M;739.481.026-78;12831.26;2017-05-27;
3;4;49135;946383;Arthur Gabriel;Monteiro;1993-11-27;M;634.075.912-25;2630.24;2017-12-16;
7;1;734215;779541;Erick;Cirino;2005-10-22;F;547.028.136-17;8504.33;2017-11-15;
9;4;684424;872068;Sophie;das Neves;1976-05-01;M;264.789.510-49;19737.37;2023-01-14;2024-09-15
2;8;275101;385395;Igor;Brito;1960-12-28;M;635.817.092-95;11861.7;2016-12-22;
6;9;558069;548423;Evelyn;Cirino;2003-11-09;M;648.290.351-70;19031.46;2019-10-28;
2;6;21288;58281;Alana;Pereira;2003-03-06;F;138.542.960-70;13623.29;2017-10-11;
6;7;3786;683260;Eduardo;Martins;1962-09-29;M;706.329.418-04;9740.45;2016-07-05;
6;8;838786;475123;Mariana;Jesus;1994-03-22;F;639.580.247-00;10323.24;2021-04-05;
10;6;549623;464324;Jade;Aparecida;1986-10-05;M;254.907.361-43;19143.48;2021-07-01;
8;9;918025;241939;Lívia;Pacheco;2005-05-03;M;207.348.591-04;2473.37;2022-04-10;
1;3;891015;523664;Luísa;Pereira;1973-11-24;M;935.042.187-97;7937.92;2017-03-03;
3;6;762352;728409;Gael;Farias;2004-02-15;F;039.168.457-48;7969.55;2020-05-02;2021-09-17
8;8;589299;234651;Pedro Miguel;Brito;1973-12-24;M;098.357.216-02;1968.32;2023-10-25;
9;8;981662;422857;Yan;Marques;1964-09-29;M;936.857.412-09;16233.45;2017-02-05;
5;4;324923;978210;Maitê;Rios;1993-07-04;M;321.750.864-53;16768.39;2017-09-24;
6;6;390405;408548;Benjamim;Abreu;1960-11-11;M;240.571.893-60;13009.06;2018-06-10;
10;5;927098;200569;Maria Helena;Monteiro;1961-11-20;F;814.270.596-67;18021.75;2016-06-16;
5;4;50177;941052;Ayla;Pimenta;1961-05-21;M;158.079.436-00;5695.16;2024-08-06;
1;8;621023;589915;Noah;Oliveira;1994-11-20;M;970.842.153-79;5640.76;2016-05-04;
2;9;948785;912493;Sabrina;Moura;1968-11-09;M;176.249.085-49;15643.54;2022-10-02;
9;4;801770;540424;Hellena;Siqueira;1990-12-29;F;598.732.014-32;15743.53;2015-07-05;
3;7;219132;494838;Rebeca;Cavalcanti;1985-03-10;F;768.142.950-67;12107.64;2019-07-12;
1;2;153640;577005;Maria Fernanda;da Rosa;1962-03-10;F;305.149.628-60;17038.65;2018-02-03;
10;9;377661;508255;Mirella;Alves;1961-09-27;F;269.174.035-80;9346.89;2020-10-28;
1;7;558571;814032;Alana;Ramos;1985-05-27;M;857.102.364-62;5102.83;2019-02-03;2020-02-05
9;7;896128;177522;Mariana;Garcia;1965-07-03;M;635.417.290-07;15114.38;2022-02-09;
1;5;596705;125795;Alana;Azevedo;1969-05-24;F;714.905.368-84;7695.15;2018-12-10;
2;1;686732;222409;Ana Cecília;Machado;1998-07-06;M;629.504.781-58;7424.24;2018-04-02;
5;5;184054;776516;Julia;Rocha;1997-02-27;M;687.012.539-21;4512.72;2022-12-21;
10;9;918327;847628;Giovanna;Siqueira;1964-03-03;F;234.156.908-06;18831.06;2019-07-01;
7;6;940345;759887;Ana Laura;Silveira;1961-05-31;M;739.410.856-20;4198.48;2019-07-17;2023-08-24
3;6;210608;967044;Luiz Felipe;Castro;1969-09-24;F;146.029.853-51;13420.83;2024-02-09;2024-07-24
9;6;996157;869394;Ana Vitória;Pereira;1978-07-12;M;792.804.561-30;1927.03;2017-03-13;
4;3;90908;627333;Ana;Oliveira;2002-06-05;F;078.431.625-26;5734.83;2016-06-11;
5;7;94383;483195;João Pedro;Vieira;2005-02-07;M;619.807.234-78;13356.68;2023-04-08;
6;2;325678;418762;Ravi;Albuquerque;1987-06-29;F;176.028.953-12;5530.23;2015-08-09;
6;3;94703;694726;João Pedro;Pires;1970-05-30;M;905.247.638-10;19733.58;2022-01-25;2023-12-05
1;4;171448;531231;Marcelo;Lima;1999-11-30;F;496.072.813-22;13729.4;2017-03-10;
4;1;284019;295900;Lorena;Rios;1995-10-17;F;204.831.695-60;8921.8;2020-08-15;
2;7;519681;584924;João Lucas;Aragão;1980-06-18;M;860.375.214-17;5135.92;2019-03-05;
1;5;931817;963366;Arthur Gabriel;da Conceição;2002-10-24;F;190.456.728-20;14243.91;2020-12-19;
7;3;461823;428511;Bianca;Lima;1996-12-04;M;372.081.546-35;1743.47;2022-08-20;
10;4;85218;346398;Arthur Gabriel;Gomes;1968-01-30;F;459.720.618-30;19245.11;2022-04-21;
5;6;948535;563606;Ana Luiza;Cassiano;1966-01-01;F;719.035.846-39;7653.11;2020-07-25;
8;6;981765;368831;Maria Flor;Pimenta;1980-12-11;F;627.891.045-49;19735.28;2023-07-17;
2;8;898657;484145;Maria Julia;da Conceição;1974-10-19;M;305.972.846-10;14562.69;2020-05-20;
2;6;505878;703899;Alana;Barros;1987-04-15;F;374.258.916-46;7557.35;2020-05-20;
7;6;874467;690500;Maria Cecília;Fernandes;1976-09-27;M;641.280.539-70;2303.85;2015-11-01;
5;3;208963;812361;Olívia;da Luz;1979-10-17;F;573.942.610-34;7792.28;2023-08-03;
6;3;89051;537395;Rhavi;Lima;1992-01-31;M;598.741.302-88;7176.72;2024-08-26;
6;9;56770;405223;Ana Laura;Pires;1971-10-12;M;302.579.184-50;8655.5;2018-07-22;
9;3;155286;677789;Maria Cecília;Farias;1992-12-25;M;398.156.704-84;4029.65;2020-11-26;
5;9;39607;592165;Jade;da Rosa;1963-03-19;M;321.908.675-68;2059.38;2017-11-18;
5;2;962173;619880;Aurora;Ramos;2004-02-12;M;174.608.529-02;2176.88;2020-02-05;
2;7;669278;196362;Esther;Machado;1959-03-04;M;501.396.247-16;17692.68;2016-02-26;
9;8;923725;334101;Pedro Lucas;Novais;1962-12-23;F;329.768.415-19;19462.35;2023-05-05;
10;1;338729;813759;Fernando;Martins;1974-07-15;F;384.925.710-04;7376.83;2019-11-22;
3;5;316517;842181;Clara;Dias;1961-12-07;M;941.670.853-48;16226.75;2021-11-26;
5;6;175244;355991;João Guilherme;Freitas;2006-09-26;M;981.652.473-28;4756.5;2022-09-18;2023-04-23
1;1;426157;920880;Theo;Porto;1980-12-12;M;789.543.602-38;2367.54;2020-01-06;
8;1;139612;432742;Heloísa;Brito;1962-03-28;M;904.631.257-70;3993.37;2024-07-11;
7;6;490466;996283;Benício;Barros;1996-04-20;F;204.651.789-01;18995.63;2023-03-18;
9;9;998961;823338;João Guilherme;Abreu;1982-03-24;M;418.096.735-93;4995.62;2019-12-22;
4;4;775318;142199;Isabelly;Silveira;1967-02-03;F;897.405.623-29;7737.71;2019-02-11;
7;7;139438;432343;Manuela;Ramos;2003-08-23;M;894.530.621-89;3963.22;2019-01-01;
3;2;258169;677645;Aurora;Silva;1997-06-19;M;619.570.324-99;14421.86;2019-06-22;
5;4;804632;984555;Henry Gabriel;Novais;1995-07-12;M;182.439.706-22;4145.37;2020-10-18;
7;9;684518;106001;Vinicius;da Luz;1982-03-29;F;715.894.032-23;14973.7;2016-10-14;
5;2;532661;653668;Antônio;da Costa;1982-08-05;F;820.569.471-02;14600.85;2017-08-30;
5;9;278534;769159;Melissa;Andrade;1962-05-12;M;705.481.932-23;2183.91;2016-08-14;
8;1;372946;446401;Ana Sophia;Santos;2002-01-17;F;754.231.689-37;19246.44;2017-12-19;
1;1;701644;235214;Lucas Gabriel;Câmara;1985-05-18;F;471.925.038-60;17807.38;2023-04-25;
7;5;592472;254437;José Pedro;Correia;1993-07-07;M;270.384.615-08;10895.61;2017-01-10;
